id,title,description,format,url,latest,filesize
42b91ef2-4a43-4193-8a31-0393604c9f07,QUOT_departement_14_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 14, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/42b91ef2-4a43-4193-8a31-0393604c9f07,341987
5b53ba30-16a4-476c-8591-d0af01c657e8,QUOT_departement_14_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 14, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/5b53ba30-16a4-476c-8591-d0af01c657e8,155405
e1de4fbd-4342-4268-9ed0-b46290b13d3b,QUOT_departement_15_periode_1865-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 15, sur la période 1865-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_1865-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/e1de4fbd-4342-4268-9ed0-b46290b13d3b,1056432
c57f47e4-3b33-4b7c-afc1-9d78e69eca36,QUOT_departement_15_periode_1865-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 15, sur la période 1865-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_1865-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/c57f47e4-3b33-4b7c-afc1-9d78e69eca36,41238
587f0b40-ffbb-4a90-83a5-b3b974757bba,QUOT_departement_15_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 15, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/587f0b40-ffbb-4a90-83a5-b3b974757bba,9153728
4830d2b7-3ead-46cd-af18-ac271401c24c,QUOT_departement_15_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 15, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/4830d2b7-3ead-46cd-af18-ac271401c24c,4667491
d0b6821d-ab1a-442d-941e-c273e9dd8c8f,QUOT_departement_15_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 15, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/d0b6821d-ab1a-442d-941e-c273e9dd8c8f,418187
6fa02577-ed6d-4054-b1cf-229cba678bb3,QUOT_departement_15_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 15, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_15_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/6fa02577-ed6d-4054-b1cf-229cba678bb3,203107
565f6b6c-b8ac-4f84-935c-938f212849b3,QUOT_departement_16_periode_1876-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 16, sur la période 1876-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_1876-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/565f6b6c-b8ac-4f84-935c-938f212849b3,1472420
bd2e81b5-702a-4683-adfb-e31fe243a861,QUOT_departement_16_periode_1876-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 16, sur la période 1876-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_1876-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/bd2e81b5-702a-4683-adfb-e31fe243a861,71594
b8c9b479-e535-457d-9192-094c8a571c12,QUOT_departement_16_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 16, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/b8c9b479-e535-457d-9192-094c8a571c12,8314720
0dcb8222-3b9d-4b97-b6ec-fa0ec6dcb81f,QUOT_departement_16_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 16, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/0dcb8222-3b9d-4b97-b6ec-fa0ec6dcb81f,6158070
5b9c29ea-366c-414b-9144-631030293155,QUOT_departement_16_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 16, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/5b9c29ea-366c-414b-9144-631030293155,235726
63de734f-b208-43cb-8687-491a6a1f0f4c,QUOT_departement_16_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 16, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_16_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/63de734f-b208-43cb-8687-491a6a1f0f4c,139957
27cf587d-b647-4b2f-a7d9-bb80e7c2c755,QUOT_departement_17_periode_1868-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 17, sur la période 1868-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_1868-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/27cf587d-b647-4b2f-a7d9-bb80e7c2c755,1178802
e3106450-8e2a-4c6c-81ad-f212fa2d26c0,QUOT_departement_17_periode_1868-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 17, sur la période 1868-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_1868-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/e3106450-8e2a-4c6c-81ad-f212fa2d26c0,16675
daf5843a-7d1e-4b41-bf8e-220fddffa7ed,QUOT_departement_17_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 17, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/daf5843a-7d1e-4b41-bf8e-220fddffa7ed,8217587
564f08d8-2721-4815-b365-91f7b3bd7be4,QUOT_departement_17_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 17, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/564f08d8-2721-4815-b365-91f7b3bd7be4,4262943
a70a98ba-3462-4f70-8bd4-0e46188c95b6,QUOT_departement_17_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 17, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/a70a98ba-3462-4f70-8bd4-0e46188c95b6,323417
71ec691d-6903-473f-ae66-b1e388ce5994,QUOT_departement_17_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 17, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_17_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/71ec691d-6903-473f-ae66-b1e388ce5994,183214
719124b1-df40-473a-a175-c09e31375919,QUOT_departement_18_periode_1871-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 18, sur la période 1871-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_1871-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/719124b1-df40-473a-a175-c09e31375919,657114
74379002-3acc-4ea1-9c17-5c51a232e422,QUOT_departement_18_periode_1871-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 18, sur la période 1871-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_1871-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/74379002-3acc-4ea1-9c17-5c51a232e422,79939
43d95da3-997f-4766-b7e4-411d39288364,QUOT_departement_18_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 18, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/43d95da3-997f-4766-b7e4-411d39288364,10309003
719124b1-df40-473a-a175-c09e31375919,QUOT_departement_18_periode_1871-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 18, sur la période 1871-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_1871-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/719124b1-df40-473a-a175-c09e31375919,657114
74379002-3acc-4ea1-9c17-5c51a232e422,QUOT_departement_18_periode_1871-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 18, sur la période 1871-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_1871-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/74379002-3acc-4ea1-9c17-5c51a232e422,79939
43d95da3-997f-4766-b7e4-411d39288364,QUOT_departement_18_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 18, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_18_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/43d95da3-997f-4766-b7e4-411d39288364,10309003
